ID cluster length robot_feedback previous_score current_result current_score engagement action
user_20/session_1 1 9 0 -3 -1 -4 0.166351448485 4
user_20/session_1 1 9 1 -4 -1 -4 0.15585383895 3
user_20/session_1 1 9 0 -4 -1 -4 0.111863065743 2
user_20/session_1 1 7 0 -4 1 3 0.0672031749396 2
user_20/session_1 1 7 0 3 -1 -3 0.204183386097 1
user_20/session_1 1 5 0 -3 1 2 0.115562630457 5
user_20/session_1 1 5 2 2 1 2 0.0851242863828 2
user_20/session_1 1 7 0 2 1 3 0.0550524216361 0
user_20/session_1 1 3 0 3 1 1 0.0549899874976 4
user_20/session_1 1 3 1 1 1 1 0.0339230128351 1
user_20/session_1 1 5 0 1 1 2 0.0654766119336 -1
user_12/session_1 1 7 0 0 -1 -3 0.138781950802 2
user_12/session_1 1 7 0 -3 -1 -3 0.146766609228 5
user_12/session_1 1 7 2 -3 -1 -3 0.138290457977 3
user_12/session_1 1 9 0 -3 -1 -4 0.18760374876 1
user_12/session_1 1 5 0 -4 1 2 0.214693305144 4
user_12/session_1 1 5 1 2 1 2 0.171073633308 1
user_12/session_1 1 5 0 2 1 2 0.181541685156 0
user_12/session_1 1 3 0 2 1 1 0.394378073776 5
user_12/session_1 1 3 2 1 1 1 0.378647147531 3
user_12/session_1 1 9 0 1 -1 -4 0.251765558229 4
user_12/session_1 1 9 1 -4 -1 -4 0.226239927147 2
user_12/session_1 1 7 0 -4 1 3 0.18763360496 1
user_12/session_1 1 5 0 3 -1 -2 0.1130804452 0
user_12/session_1 1 3 0 -2 1 1 0.167838498622 4
user_12/session_1 1 3 1 1 1 1 0.156996883478 1
user_12/session_1 1 5 0 1 1 2 0.220878109209 1
user_12/session_1 1 5 0 2 1 2 0.139216615508 3
user_12/session_1 1 9 0 2 -1 -4 0.202308039105 5
user_12/session_1 1 9 2 -4 -1 -4 0.199355570169 3
user_12/session_1 1 9 0 -4 -1 -4 0.252384536579 1
user_12/session_1 1 5 0 -4 1 2 0.213835008088 0
user_12/session_1 1 3 0 2 1 1 0.172026824818 2
user_12/session_1 1 7 0 1 -1 -3 0.270265008518 2
user_12/session_1 1 7 0 -3 1 3 0.344427265425 4
user_12/session_1 1 7 1 3 1 3 0.261026261811 -1
